repo_name,language,created_at,updated_at,stargazers_count,forks_count,open_issues_count,watchers_count,size
docusaurus,TypeScript,2017-06-20T16:13:53Z,2026-02-08T06:06:08Z,63700,9732,357,63700,999060
socket.io,TypeScript,2010-03-11T18:24:48Z,2026-02-08T06:44:23Z,62865,10140,203,62865,32939
AFFiNE,TypeScript,2022-07-31T18:45:21Z,2026-02-08T08:09:13Z,62642,4368,559,62642,562816
nocodb,TypeScript,2017-10-29T18:51:48Z,2026-02-08T05:53:10Z,61908,4617,564,61908,1409865
redux,TypeScript,2015-05-29T23:53:15Z,2026-02-08T00:05:57Z,61449,15151,43,61449,34060
nuxt,TypeScript,2016-10-26T11:18:47Z,2026-02-08T07:20:27Z,59537,5525,918,59537,134415
cline,TypeScript,2024-07-06T07:28:10Z,2026-02-08T08:56:33Z,57688,5722,748,57688,332524
zustand,TypeScript,2019-04-09T09:10:06Z,2026-02-08T07:53:38Z,56903,1941,3,56903,8005
astro,TypeScript,2021-03-15T17:19:47Z,2026-02-08T08:21:48Z,56625,3130,229,56625,220003
react-router,TypeScript,2014-05-16T22:22:51Z,2026-02-07T15:19:04Z,56213,10824,152,56213,45995
appwrite,TypeScript,2019-04-08T16:36:25Z,2026-02-08T05:36:45Z,54709,4978,946,54709,399292
daytona,TypeScript,2024-02-06T08:21:20Z,2026-02-08T08:38:47Z,54242,4992,299,54242,71345
joplin,TypeScript,2017-01-16T21:49:41Z,2026-02-08T06:19:52Z,53362,5717,654,53362,615984
core,TypeScript,2018-06-12T13:49:36Z,2026-02-08T06:03:26Z,52924,9044,1023,52924,39575
ionic-framework,TypeScript,2013-08-20T23:06:02Z,2026-02-08T08:23:16Z,52343,13404,639,52343,1563864
DefinitelyTyped,TypeScript,2012-10-05T16:39:45Z,2026-02-08T07:51:45Z,50918,30553,691,50918,806627
cypress,TypeScript,2015-03-04T00:46:28Z,2026-02-07T09:44:00Z,49563,3398,1245,49563,530961
Flowise,TypeScript,2023-03-31T12:23:09Z,2026-02-08T08:37:23Z,48969,23691,760,48969,71676
lx-music-desktop,TypeScript,2019-08-14T14:31:08Z,2026-02-08T07:57:06Z,48716,6637,1079,48716,76154
query,TypeScript,2019-09-10T19:23:58Z,2026-02-08T07:18:06Z,48431,3682,152,48431,98074
type-challenges,TypeScript,2020-07-23T14:33:11Z,2026-02-08T07:11:24Z,47638,5213,33058,47638,3233
expo,TypeScript,2016-08-15T17:14:25Z,2026-02-08T08:24:37Z,47069,10872,830,47069,3560608
quill,TypeScript,2012-07-30T23:23:18Z,2026-02-08T07:46:57Z,46824,3617,625,46824,18429
pixijs,TypeScript,2013-01-21T22:40:50Z,2026-02-08T08:30:10Z,46566,4949,313,46566,122054
OpenCut,TypeScript,2025-06-22T08:02:17Z,2026-02-08T08:53:05Z,45588,4595,259,45588,20826
plane,TypeScript,2022-11-19T12:55:01Z,2026-02-08T07:26:33Z,45442,3504,666,45442,215398
jest,TypeScript,2013-12-10T00:18:04Z,2026-02-08T08:42:00Z,45284,6633,237,45284,314177
prisma,TypeScript,2019-06-20T13:33:47Z,2026-02-08T06:00:58Z,45247,2046,2474,45247,164751
tldraw,TypeScript,2021-05-09T11:48:37Z,2026-02-08T06:21:06Z,45118,2955,317,45118,1027489
context7,TypeScript,2025-03-26T23:40:39Z,2026-02-08T08:50:49Z,45067,2159,133,45067,18345
hyper,TypeScript,2016-07-01T06:01:21Z,2026-02-08T02:19:31Z,44689,3550,1022,44689,24532
